target,model_name,mae_test,rmse_test,r2_test,mae_boot_mean_train,mae_boot_std_train,mae_95ci_lower,mae_95ci_upper
Final,LinearRegression,4.8859579842911165,6.499025904160134,0.5513180136438454,4.315943621297763,0.2771027207822202,3.75346015439529,4.875410490742016
Final,PolynomialDeg2,5.247343194201738,6.443982511711198,0.5588860380512577,4.411067056398869,0.33047964563079935,3.849121224094889,5.104170978715945
Final,DummyMean,8.148515291160452,10.091072804248856,-0.08172477570264713,8.107505846282915,0.5497917096755239,7.025411410180438,9.157575248925868
